Facebook_Id,post_id,Total Interactions,Likes,Comments,Shares,Post Views,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4637a99e5eea89e81cad12075deaad83feaadb5390e33793f547f709501795cb,29.0,18,0,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,469043f62013f3b3a787da466b5d809b23e30a589ab07917f9aa90a8e2c0d6cd,102.0,61,4,9,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,46f0b2f3b96eeb8ab676e7cbf2eaf2537d3a341cc8dcde9940de86650b85425b,627.0,428,180,19,,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4710e5de94f3a5cba64d759f8af8f14daadaa38b2a7e8583afec92e92f24b305,192.0,76,17,55,689.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,471facc6d2140e1027dd121bdd875c5872bbc174b339191ef9faf3aba597ee72,28.0,18,0,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,47f3a1440d3d605280f6407832e3135af6288a7971a889a99901af4f9e90e4d6,31.0,19,2,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,481ebefc80db94dace22691f6ff3bafe6ee32777c1114f199000eb6e10ea7d46,843.0,410,86,69,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,48329f54533bf2058b5c8771107fcd52e3b765a158db8b6f5b4cae312b170b08,114.0,55,14,19,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4842c1730bbf0135cad00ae4d0ec3611528a77ee81a9ba5f3c7a8bc93e163e46,36.0,18,6,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,48589b4604a51ec42349c70b71f0cfac0f418ad78e0a978e4efd765cc513aaf4,190.0,80,16,53,718.0,1,1,0,0,0,1,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,485a72d5fc54aeed860de7757d3d52a22f27da4efcdd235aabd0af679d8d9657,,2316,410,190,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,487b526e0e034053d49b152e690d8ecc0112d2fe312d8b923e481311943e2e41,120.0,70,4,17,680.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,48f6f797ec4d93ac2d7b4c6e7f273c4a433112898c6b4c353a9f1153b9364837,189.0,68,25,45,508.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,48fc79d650846528aaefa6bf356fe47a9bd64d8d3b7da0231017f27cb82f43e2,383.0,210,62,28,0.0,0,0,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4904a50bbf356cf648b98e47d625c02f430423a2fdb820ce2f0b6245ab56f41c,,783,94,70,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,49228a4048330f22f7150c2d4b0c5244c494b48a0dfdc931a5786cc8cb14c3fb,206.0,72,23,63,599.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,498f293ca73074585a606b56728a3e796aa5b1e6c02b8561039ed66db073dae5,26.0,12,7,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,49aa81d709d5e64f0d889e05a27507e230dd4dc97cd3ae3192da573cbc1981fd,479.0,197,101,69,0.0,1,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,49edfe505140d3a53f18ef5f016203676aae62a5bed95ae7ca84388426fe1b45,164.0,80,8,33,858.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4a0c83bf181a1cfd4489c0b4d2cfbab41da588c8b6629a348de91e26b173009c,62.0,30,1,7,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4a2e324fd56133b85cad492d2c4b15ca41d16529eb50a6c8dee80f9dbc7a0b39,208.0,95,16,45,732.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4a44462fd93afdf8b14163ee7f06e8fa5116884ef15f84e12e6c3f888790dcdd,1511.0,943,391,177,,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4a64109e6ee3de523cc2ea195f1b3c2e38a3f44cdb2753d78a07286ed97cf05b,9.0,9,0,0,,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4a823a9e43917ceb49c259d57fc99531891f332be7d105107c7cba19cedc7583,,401,439,227,6100.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4abc894e4883e52fe656768633c8d617e75715120de41f56ed1e2be674e7c805,,641,244,269,0.0,1,1,0,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4ac6bd236a82afb92e60fcbf261b420d60a3cf65051901febd2fb5000d09f3ac,23.0,17,0,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4ad75be4ea8b55fe04fd42c25b66e8d956483900878bec89d2f7e44211b3a70d,21.0,10,1,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4b01eb3335f53e7da24be715cad85b2466780900b80f7b6be01a906b5a8ef029,729.0,373,199,157,,0,1,1,0,1,0,1,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4b1b1723e43f1e47c4478f3e842af160971922d44cebe80d18591321690f9bd4,584.0,474,84,26,,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4b1d9049c2fb047f2860f0fad1690f9e9708bd980f8f9d9e34f10afdb87061d3,101.0,40,4,20,596.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4b7bc5eb98c9dd988e75fb4cab457fa0b133329795daf5e52d7d96c42e1fe2cd,97.0,58,7,11,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4be116f47dae8ab71502330845fb31189bf4433a25d068992328b615990d232b,159.0,94,12,15,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4cda6d46f0c1b51084d04f19e1b5f0bb8c4e9ec5cd0a97f8fd03f9ef087c8993,105.0,52,6,16,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4ceba3fc71606deca99c313c163e40d96e370f6dd5a6e393b4df1b7bfb43057c,654.0,370,214,70,,1,1,1,0,1,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4cece4b4d712edf80f3af3ef5950ee5b63264307e3bf97cf7ee9dfb332877b2e,162.0,90,5,14,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4cfbbcd7a5b42febef50275b26694196bbb3e9d594aec2ba3c7ef447fff6bdee,207.0,104,13,42,846.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4cff55b9396861fc740a4a544291ea352da82032b303103e36c7974ba4e773bc,527.0,213,110,62,0.0,1,1,1,0,1,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4d0b33321493ee379ab181fbaa80b12ec19864d23800e81f2160b067d40d354a,173.0,76,22,29,564.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4d3a20c52b853fac1fd409bdf71cb33e6d6026c71f255f1f252ee53e966a3fca,131.0,71,14,18,823.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4d97e28df84ae87d6b3b8dbd1bae168926774f4b8b483ced74c317a0f031038a,254.0,210,29,15,,1,1,0,0,0,0,1,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4da911f721094b6a49c88e66d27279153b65ec27df6812323c2554f4f470d342,626.0,254,93,150,3118.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4dd949b98c12f78cf00f2c4e3eaeb5f4f76ee0252c8df04da70762657a50ea55,239.0,135,17,29,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4dea981adf440c39e397f047639fa540e27d6bd5bfffc76a02b6923bdf8e18a4,107.0,43,16,22,528.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4e240e8615a2af23acea6d492355d423ea2d39c6f2350f9309030e9f4ba8457f,71.0,45,1,13,209.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4e4bc6c0e2d1f61bd927fe4be9e4fa487ed936e4eda6524fb452c8203f44cf53,392.0,178,37,81,0.0,1,1,0,0,1,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4e98ecfb55627c2e8c1fd56a3c0afdc35d8a059903a4adc304dc166a5a4d202f,99.0,57,9,11,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4eb46e918cf234d29bb78f04ad40da52295d6ae0ecc3b664b440e78e30c974a4,23.0,18,2,3,,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4ec7a3b47b6a7a4fa3b5bea692176cf084baa54cd19e70dc784f5c4d110b77c9,500.0,229,25,124,2377.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,4f08f30136622c3a879e47c82768863e22e296742bb66b493227ad69c193e0bf,268.0,124,19,56,0.0,1,1,0,0,1,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,506006637d042d63398695cb9d825bcc0295bf1e8d8430e1a32522be9f98a98c,220.0,98,21,29,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,50b6b279b0f3120a1afd5365ed2b807b51a6c99b90ed26fab157475d0ddefae5,84.0,47,7,13,467.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,50b6f9631f416cbbdd3694dd9dcd6996331ff7785e21370d3a699d84319597fc,24.0,17,0,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5100147331b16e4e870f033dccf3d5cde5843587cd5437d231ba7d30987d726c,87.0,25,13,11,0.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,510f01a7710b5a95179549b235101d88e742cb5998c7f341099eba97c319f431,99.0,55,9,13,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,51332cc3fa4c080c0580d481e563581ae1e482d81b2f76d3a152b76f54afbbc1,231.0,119,16,43,1137.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,51b1d0f8a281ec6209c3634319ed1215ce5c1d34c48d541f1dcf8fc1d466158f,366.0,138,105,46,1634.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,51c20c253aaa76a179e255cbf7731d9bfebb89d1bcfbb41f605451de21665033,2049.0,1290,520,239,,1,1,0,0,1,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,51ed1cae5fcfa60fd820c9ec91395f5f1ad1b30c7d0bd509f82b348118ba74e2,121.0,54,10,22,375.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,51ee834dde23ae1fd62821f839dc9e17414e491c873e8b3a3b0c08f72056c23a,,637,71,147,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,525b5acc6b1eeae8f3836ebd4ae35c9c0c0485f248e5627b3bf64c05f6c7ffa1,212.0,124,14,14,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,529c3f16dd8fff232655c3c006d3619777d14429493f30137728acd3c85e9cbb,3804.0,2846,355,603,,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,529f6293878a4d83f90872f09bf7a1d61c1a081794c5a3955ee811003558b2aa,224.0,114,26,39,1380.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,52ed12212c35898f7c318b8fea7588c7ee6c052a213885d8ab86f1d115bf9856,,626,223,122,0.0,1,1,1,0,1,1,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,52f41f961bbe718bcad5467fe6235ca9025695c53d9df26b0eb1e6c0939e65e5,399.0,245,41,49,0.0,0,1,1,0,0,1,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,53277d3ef47811a4c01fedefce23e531745a211b693da3a62f29e3f817b899d2,173.0,76,22,26,1659.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,535027ae19a369feae41a0e5d4e5dc79f72d4eb2ac472283baf1955d24292ea9,147.0,59,21,24,846.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5351ca77410d12152e1c372af97e10297068b0717a4268e3fc9b70a5103ede5b,177.0,79,21,26,708.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,536be4967fd3d130ff8b8fe377f857ab22ce48ca0ee1ddb9eb28aef79960c299,109.0,66,8,10,642.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5373eabc9453bbcd106843a178154f287a43e60f5f30e80331cf0c73c45d81a6,325.0,100,135,34,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5394374175a91b749dd4b67a6ccb5d0f5a01cbadb0a8e1818a496b27cbfbd3df,615.0,286,119,83,0.0,1,1,0,0,1,1,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,53a14d1059933b5aca9615fde383e3f3e8ac0c95befe21ad02ab6f9de6360830,42.0,23,11,8,,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,53ca978bd73c201f351b7d986515510687e78ee87592ea3a68a6b8f47c798f9c,36.0,19,1,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,54181c89d580a391ccd9473da3b889e15abc29f0f8c63c81797cb689417c06de,23.0,15,0,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5462757eea93708b23917c6279757e91f8467a52eef15d3de04eaff7232e5a84,72.0,40,8,6,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,54ab92290d2c0617d178bf3314e86f4ae36e015e2eee8866ef4996fd15194016,513.0,239,54,83,3249.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,54ac7eca08bea35b423aea14350ffbac4204a62b73787d4ea07a273e78f76351,266.0,116,56,29,0.0,1,1,0,0,1,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,54ca85f7054043ee9a51737c4e7854e15c530cabbc8a38c3d1f8271c7ebd524d,264.0,133,18,45,0.0,1,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,55405683d6fb4cefbacca2ba928a2f19fd8b3dbbe031d9fa42e159394a902b5c,138.0,70,10,27,631.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,558acb32044b4e7116e2c99e1e4bde3dfb318c0a2c4f138e5387b281e2783f2b,123.0,46,15,20,0.0,1,1,0,0,1,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5592a27158c87d30cc418e44fc2611073be3d9855afa8c881937d8e91fe60d87,655.0,265,125,130,0.0,1,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,55ae0d2fc440c1b3b1134fc9e5ca1461ab885001348667a5ab737771df5384b6,511.0,173,116,75,0.0,1,1,1,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5632cf7fb3765cdf3b1988dc530751a135edbd0e5fde6a5f6cfdd7091504bc42,,553,148,116,0.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5632ded42995d687912dd9d44f6381d985697c50682e3c2b3ea5fe2ea976d86b,144.0,81,4,20,810.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,56399f38608f2e09e3c82e35e27ec4ba45379f510c2ce4da51c823652f630021,105.0,65,10,9,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,56404bbad7477213af79bfaaa99914ab761a9fb37d7cbfdb534b9d552085145b,359.0,163,33,50,0.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,56be0d702637f742ad9995c9309a88d4250268680627c5d4787e07858f6b4c7a,353.0,174,50,47,0.0,1,0,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,56e573bef412a5bf1ea6c27a6783e47de495b7b54c72812e706c09933fe7623e,,646,176,113,0.0,1,1,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5760c3ab85f8ddfe9db51495e6ac61600140f72efa0480e61fe2ae698ec71228,56.0,34,6,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,57a98b50257d01e8e042d97f65c5d4e90d289d710c6cdf9dd5dc8b23f9071d20,256.0,140,24,26,985.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,57e2ad084e1556b0e987dc82a68e8226f0d5ca72d0618abdd5860ae45ad36286,147.0,84,5,22,926.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5803ebd869b416e5088c0357733f707237d4cd1e7157d228d438deba89232913,98.0,51,16,5,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,581827fe81bf588809f6d49bd7500d991722f5901f7f660a0fb5eadcd75b145b,90.0,39,9,11,350.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,588972f45affe74976bff80ae09d171d941372e7d05fd5cd33ca3656718329d7,152.0,83,10,17,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,58b8f5a78da6b3cb2eadb58adbcdf5253b1a316ca9ca69e17c515f53499e25aa,192.0,91,16,42,639.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,58f3df8d899d41805fe0b8fd7f58ef39ea472c157f6f6997932ae7a624e3cdd4,535.0,203,162,75,0.0,0,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,590e920ec2df0feffd08d7a4c26e109a1ebcbe703591107cc0454178471c7fb6,,495,201,359,8878.0,1,1,1,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,597ea17cc618de80067797b8823a1f3681e82feedbddb6bd4d88a05372fb12be,128.0,75,12,16,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,59a541feb7e389215018f36d28e2986791214c476bfeeaa39213a31e24484ec7,126.0,68,7,17,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,59c7b391cb32480bd709f425172b422d5affd0ad56b5fa5d235a04882f1356b5,96.0,47,8,15,324.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a223849b790952d85890f176f0fe8e02642345cfe437296e5e8d189a86bef7a,23.0,11,1,0,0.0,0,0,0,1,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a3a19d185a0407e7046a4866b1d3e2f5c6cef22eade69b513756b15816e73c8,4314.0,2303,1666,345,,1,0,1,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a3f912907891e331ea8e4682ae58fb227edbee05033b7c56ea6da1860b5972a,256.0,114,32,40,0.0,1,1,1,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a49cb35799c4b8966871dc16364ae9ff191688a94c95807198a6ea6bf0284d2,,459,224,195,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a762297edf0f734e0b62ce21e3a748a26ffb80368eecd18adeab6bfbebe6f34,203.0,107,27,20,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5a81ce1d69c361933cf520a548013eb425b2cbd9c2912f2601a75b53d840f427,127.0,72,12,13,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5ad6b43e906512151819c459ca1d39193eaa2e3a9cf11c7a3dc58ad924ac6a28,119.0,54,20,15,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5adce17c82508b294a3ea2e27c8752fe9e25a5a2135b7b158d06eff0ab188baf,561.0,291,122,39,0.0,1,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5ae5912e6007316138d69b64dbaf7a8dfdbd94f32eb7947af1fe48927982061e,544.0,217,53,64,4234.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5af8a50cc3dd4107c334596dd6de0d7910376320fccfa3099bb64ed7661516ff,158.0,66,19,23,442.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5b365a9c60439ad23f553d44da089af03af00ebaa81aad401425944767f15a8d,243.0,112,10,46,0.0,1,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5b48e0b1d28c003e3cfecc61f6f840ae3462cc1afc0831652db2932a571a5f29,203.0,91,10,49,1066.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5b50a8733290bc219d26f5ae1188b282c30371f2257701d3bcc739c4b2825409,293.0,153,54,19,0.0,0,1,1,0,0,0,0,1,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5b60e46c32f8259b0f80fca1996da9b3df647738fdec78eaf9e3e2fbf2ae544d,126.0,71,14,14,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5b7ec785b842f47775dbf50aeeba6b5dc8c826739c890cf6afef05829b1abd7a,180.0,63,39,22,0.0,1,1,0,1,1,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5bc11dc866b9748b626c925a13cca3e982195431ad46bf6623ea6a2a2d8eb4d0,206.0,80,45,24,0.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5bc33e34e58921b360ef6eb7ec5d9416ec339100c59f8cffed6fa997ec3c68bf,124.0,74,10,10,1107.0,0,0,0,0,0,0,0,0,0
bfe51c6ac2cab17ba5c85883e76f61398031ed57e4cf62d19fd483548ebb904b,5bfc8d85e92c2e5843a95dae8ef6221d196d6b56c872cb6801f1feb8f147d185,245.0,94,36,38,0.0,1,1,0,0,1,0,0,0,0
