page_id,total_ads,estimated_audience_size_mean,estimated_audience_size_median,estimated_audience_size_sum,estimated_impressions_mean,estimated_impressions_median,estimated_impressions_sum,estimated_spend_mean,estimated_spend_median,estimated_spend_sum,advocacy_msg_type_illuminating_<lambda>,issue_msg_type_illuminating_<lambda>,covid_topic_illuminating_mean,economy_topic_illuminating_mean,education_topic_illuminating_mean
daa712df30aea1e216c75025aba675fa0579bcd829540975ead01a68db5f5937,2,503750.5,503750.5,1007501,3999.0,3999.0,7998,199.0,199.0,398,0,0,0.0,0.0,0.0
daac6b9d85109b0de6db5104fb044b41c79006fa501cf20a9a4bf114a978d204,4,356250.0,300000.0,1425000,28749.0,27499.0,114996,149.0,149.0,596,1,0,0.0,0.0,0.0
daafb22794ba6b571b4da17787629c4fb9b6b5b2e41128fbaf3b7aaefe724fba,3,260183.33,30000.0,780550,5165.67,2499.0,15497,149.0,49.0,447,0,1,0.0,0.0,0.0
dab022f3cc2ec08646d95c9ecdff3def9fc5f8fa690e0959bc3da48728fe2615,1,7500.0,7500.0,7500,54999.0,54999.0,54999,1249.0,1249.0,1249,1,0,0.0,0.0,0.0
daccf608f1d40fd665d99c79939b764a5d14f164d0aa9d4ee9d34bcb763a15f8,2,525000.0,525000.0,1050000,3999.0,3999.0,7998,49.0,49.0,98,0,0,0.0,0.0,0.0
dad3560c2c7da21b622b18080960457cc744ebdd899f49b9b2e91cdb718566f5,3,1000001.0,1000001.0,3000003,16832.33,17499.0,50497,82.33,49.0,247,0,0,0.0,0.0,0.0
dadf274873454cf7bc010ef4784d9d0271519c419631cdd86d320075be14fb16,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,149.0,149.0,149,1,0,0.0,0.0,0.0
daeaea677ed047bdfdba2848cc759470cff156938bd9e37d90552a1e6547bbf9,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
daf9cb9f4f51de5d9a3347a626c592e6bd6da571598f1d43182fb25533a68c87,58,96033.62,75000.0,5569950,125542.1,94999.0,7281442,2224.0,1499.0,128992,0,0,0.0,0.0,0.0
db0794f651d1de0b4851f7234c74a6775a484092cff38aa34d78e29ce26d3698,6,1000001.0,1000001.0,6000006,422082.67,209999.0,2532496,4199.0,849.0,25194,1,1,0.0,0.0,0.0
db0ab872e37e5c3f3bcc857b029ab1d9da2bc0c4866186acd98e0f58027b3f44,2,1000001.0,1000001.0,2000002,13499.0,13499.0,26998,49.0,49.0,98,1,0,0.0,0.0,0.0
db0c2844b2a7967839402c7017c5276d019a0699c1be7fba0a34bcaa9e49c805,27,1000001.0,1000001.0,27000027,3461.96,499.0,93473,97.15,49.0,2623,0,0,0.0,0.0,0.0
db13a40f854cc9ff13a0ab2cab82153224d5235524506a1179b4ff66d11c3527,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
db31a01abd56f373ba4138dadb6e5acbc3823cd5db139c2cc10d4f51adb1a630,2,16500.0,16500.0,33000,53749.0,53749.0,107498,499.0,499.0,998,1,0,0.0,0.0,0.0
db6994e73cc91c152ec2db0efefa3aace70b10a56e396e8d26c2ff2265c39a14,17,292058.82,300000.0,4965000,6028.41,499.0,102483,131.35,49.0,2233,1,1,0.0,0.47,0.0
db8b6ae1216c4ebd7e0d20ad5bf6aa91a2120318f02ce10e82723bf1ddc5cfb2,2,525000.0,525000.0,1050000,4999.0,4999.0,9998,99.0,99.0,198,0,0,0.0,0.0,0.0
db99f86c933eb7c783b484d203d87aca855edc160997128071ac8252e7a69274,3,30000.0,30000.0,90000,4832.33,6499.0,14497,315.67,449.0,947,1,1,0.0,0.0,0.0
dbb5f42ce8f88a1350e9dc6fcb776ca52780619cd46ff0de1940ca6b79b88192,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dbd46d3aac766441fda2fa0523aa621f1b92176aaa9665a99675ee85df04a3cf,11,201818.18,300000.0,2220000,298317.27,64999.0,3281490,5217.18,3749.0,57389,1,0,0.0,0.09,0.0
dbd588d4014bcc35ba1f167bccda0f63d8eed90133d893cf5c7a1df684e4e856,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dbe8b38fd6c8db45fa7fbf33e6c7b475ab1eaa46b13a511dbfb570a6fbcbb753,1,1000001.0,1000001.0,1000001,37499.0,37499.0,37499,149.0,149.0,149,0,0,1.0,0.0,0.0
dbe937c0f32ec72b2bacc719c23602a6aa23846aa231895ae105cb509837e0fb,29,208448.28,300000.0,6045000,168636.93,137499.0,4890471,1228.31,849.0,35621,1,1,0.07,0.28,0.0
dbee8029a58ab19060e7389fb48fc94dea54d69596941c1db8dba4b649085460,1,1000001.0,1000001.0,1000001,224999.0,224999.0,224999,349.0,349.0,349,0,0,0.0,0.0,0.0
dbf535ff99708c4ce80ab9564f16eec2da3403707aa686cde6eed07dbf07b5d6,1,1000001.0,1000001.0,1000001,54999.0,54999.0,54999,749.0,749.0,749,0,0,0.0,0.0,0.0
dbf70389c924bf0ee55a2ba4d008bba2043ace2c5d6319f231047e13bf16b804,8,1000001.0,1000001.0,8000008,23999.0,18999.0,191992,149.0,149.0,1192,0,0,0.0,0.0,0.0
dc04a6bcbdde868e3657f8943c0d4b669f0b14ba12f66f2af1bfcffdd9247f5c,31,146516.23,30000.0,4542003,10950.61,499.0,339469,278.03,49.0,8619,0,1,0.0,1.0,0.0
dc06bb13b48446c5dc1a66f29f188bdefe4e7c6152647506332aae1eb516d698,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dc0dde1f3eec6361590f0f11849fd73f63864c5358b9d49f53dfe4f00119467d,5,1000001.0,1000001.0,5000005,499.0,499.0,2495,49.0,49.0,245,1,1,0.0,0.0,0.0
dc111b5fbf9b2f1123d04c72f9d781bb53fe3315db99bb10488d5b3f4420b3de,5,580000.4,300000.0,2900002,8899.0,8499.0,44495,49.0,49.0,245,0,0,0.0,0.0,0.0
dc141946470ce301b7afc9cc21d8617ffda6fb52eeccab158f078d11395600e1,965,278145.75,300000.0,268410652,34334.75,6499.0,33133035,849.93,149.0,820185,0,1,0.05,0.11,0.0
dc4ba48b50cbcdd0572591be4baf5a4f8326a0bc6511a30fbc4cd794f13a6462,1,30000.0,30000.0,30000,8499.0,8499.0,8499,149.0,149.0,149,0,0,1.0,0.0,0.0
dc4c0dc7a20e2450fc690c3351bab054ef716f05e7d9a891872b1aecd3205190,19,533421.58,1000001.0,10135010,74341.11,6499.0,1412481,830.58,149.0,15781,1,0,0.0,0.0,0.0
dc5adfb5ba236ed774fcfe8910d538064a157bdc5abe1b50692a3e20f8b55837,2,187500.0,187500.0,375000,4499.0,4499.0,8998,49.0,49.0,98,0,0,0.0,0.5,0.0
dc5eb95114e44092573b6b85c352fb2bcb2ea766dadb5b132932a31bee8f03b7,1,1000001.0,1000001.0,1000001,4499.0,4499.0,4499,49.0,49.0,49,0,0,0.0,0.0,0.0
dc61dedcfa89897ca4c868d72e306b8bdc280baba4718ece4db11f78861846d2,1,75000.0,75000.0,75000,2499.0,2499.0,2499,49.0,49.0,49,0,0,0.0,0.0,0.0
dc97498fd268fe544ac263be90a37a0d3ad76c6ad7b0b8fc951d0913e38f7ffc,20,673750.55,1000001.0,13475011,35124.0,10499.0,702480,1179.0,849.0,23580,1,0,0.0,0.0,0.0
dc9dc38bfe664e71da89ba362508cd181930e720ad8c85fbaa935f822d53a1e7,365,967934.53,1000001.0,353296102,956.53,499.0,349135,78.59,49.0,28685,0,0,0.0,0.0,0.0
dcaeca20803ca7046524e13ed0b103eff8ebb22cb1f89a649d296ac8fa200591,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
dcb170ea9c602432faa95474d1f446352cf23d1100381c82463f24edd88ee76d,552,788389.9,1000001.0,435191226,6685.59,499.0,3690448,223.91,49.0,123598,1,1,0.0,0.09,0.0
dcbf1f65570eca03d858c1deed4106183a62a707fce8c900dbebf4a2c019629a,3,75000.0,75000.0,225000,8499.0,9499.0,25497,115.67,149.0,347,1,1,0.0,0.0,0.0
dcc90b96f856469fb3858b8b71b3047bddaf83a881515a3f11cd1fbe7479a552,4,1000001.0,1000001.0,4000004,471874.0,599999.0,1887496,6261.5,7999.0,25046,0,0,0.0,0.0,0.0
dcce2cc9654ceed068c80a24a0e86ec5413fcd481a73dcb5563982dc6c04a110,2,0.0,0.0,0,499.0,499.0,998,49.0,49.0,98,1,0,0.0,0.0,0.0
dcd6664096a97045ff691fd3c8742aa530a194e7822666f10de981a0e9faf440,46,183212.11,30000.0,8427757,20096.83,999.0,924454,756.61,49.0,34804,1,1,0.0,0.41,0.26
dcd75d3e22d7e32fbb91f6a56247dff4db439d4e5f7caf624efb6acdc8abdf26,120,783813.2,1000001.0,94057584,707.33,499.0,84880,49.0,49.0,5880,1,1,0.0,0.18,0.0
dce087b0c46183786381108c8d7079eb9742bfc9f3de6dbd2d415a1e07c8ce77,1,30000.0,30000.0,30000,3499.0,3499.0,3499,49.0,49.0,49,1,1,0.0,1.0,0.0
dcf7cb7c98a63e4e1834c988057d5016f155d2454ef702d201ee2778a0cf4405,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dd02ff7e4450c7455c30da14c073263cb5387ba0c76d70a5539db9ad3035d581,1,750000.0,750000.0,750000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dd1216d6f8456507d0f53b0293acb52a731770b0860e5894d9de941c76399727,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
dd1b6d72dc41997ee27d798ac934f6378e33e874a6e36f8b822fdc4f87971c05,3,102000.0,3000.0,306000,4832.33,6499.0,14497,115.67,149.0,347,1,1,0.0,0.0,0.0
dd44b2b99ce2d29efd39fdb8a8a8f61ba817d1ae133d471b5811926165b3dd50,1,30000.0,30000.0,30000,12499.0,12499.0,12499,149.0,149.0,149,0,0,0.0,0.0,0.0
dd6b8cb0536743c68e2e22f175d5454d18b250fb2e7e77a39b52d31854523ef5,3,30000.0,30000.0,90000,5499.0,5499.0,16497,149.0,149.0,447,0,0,0.0,0.0,0.0
dd7e61fbf173f8ea267b5a26f9a301de8a14da32efee06b0891fd8c6e911a45a,5,1000001.0,1000001.0,5000005,219499.0,224999.0,1097495,3159.0,3749.0,15795,0,1,0.0,0.0,0.0
dd93c3c0bc864dc70a35a89f60114782bedf08e7a515d368340ded6a98a00954,1,750000.0,750000.0,750000,5499.0,5499.0,5499,149.0,149.0,149,1,1,0.0,0.0,0.0
dd9c8bfa3d6c0138d307ef6c6924465b0a2a9a28a9671f71efa2768506f60dce,2,30000.0,30000.0,60000,1999.0,1999.0,3998,49.0,49.0,98,1,0,0.0,0.0,0.0
ddbecdc48c665160c26fc4cd9faf72b58aa9b146a6943514918cf7614ce17731,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,1,0.0,1.0,0.0
ddcf89d744defc1444862588f142e7ecba3dc191bbff0284a98e57854c4ccf87,15,933334.07,1000001.0,14000011,3365.67,1499.0,50485,75.67,49.0,1135,1,1,0.0,1.0,0.0
ddd019a02f407e0e2f75bb950c09efc6832841d1caad504af3d7bf2a7f01d761,6,1000001.0,1000001.0,6000006,2499.0,2999.0,14994,49.0,49.0,294,1,1,0.0,0.0,0.0
dde6f746e66f7795f40ceb82873073e10214f2f0687d1d1ed6c60e53cebffed1,68,84941.24,3000.0,5776004,17315.18,4499.0,1177432,203.41,149.0,13832,0,1,0.0,0.43,0.0
dde94b6eab977129941425aea17b7ed0e0181ac8f8a2b22b39af673e53e8bea9,1,75000.0,75000.0,75000,5499.0,5499.0,5499,49.0,49.0,49,0,0,0.0,0.0,0.0
ddef8c4bdf97d713499d9f505aeb7c3f5b3286d5d13caeb4f96a4e8309559373,3,1000001.0,1000001.0,3000003,25999.0,22499.0,77997,849.0,1249.0,2547,1,0,0.0,0.0,0.0
de0665fa011227cfb881dab4afb2a6f0d8fe9b027395d7c40b26796c4c8660a8,1,1000001.0,1000001.0,1000001,17499.0,17499.0,17499,49.0,49.0,49,1,1,0.0,0.0,0.0
de0b5c61ec4d7ae8cb24d930ecdb61e0db068838e8f4b9a26779623477601d9c,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,0,0,0.0,0.0,0.0
de0e0b4df2396c3fd5e0e9675207c575e46b80e349fc6d9db7ff45a65e7b4f8d,1,550.0,550.0,550,54999.0,54999.0,54999,649.0,649.0,649,0,0,0.0,0.0,0.0
de2966a8ff7b102bed4d654f1cc9fda32c3e333ceb80bd45d28d4a59bffbd7bf,1,30000.0,30000.0,30000,54999.0,54999.0,54999,1249.0,1249.0,1249,1,1,0.0,1.0,0.0
de3ae122b6bf67332a8d7eab2e87755ded28896bac2d4ee65b1bf399bd591d9e,1,300000.0,300000.0,300000,2499.0,2499.0,2499,49.0,49.0,49,1,1,0.0,0.0,1.0
de47b9977e6ed0949f215217ef45f2d4ec377422a28bc9e1a4423357cdbe8e81,56,928611.64,1000001.0,52002252,1981.14,499.0,110944,49.0,49.0,2744,1,0,0.0,0.0,0.0
de484a353566571a37935f9618fe19ceaab1b3dff47cbca82358054d149abb87,3,210000.0,300000.0,630000,15832.33,17499.0,47497,149.0,149.0,447,1,1,0.0,0.67,0.0
de4c3e466f7c2e4ddab5ad67db254a35b78b1762501af3d6af3ef83830e32121,3,0.0,0.0,0,499.0,499.0,1497,49.0,49.0,147,1,1,0.0,0.0,0.0
de5622f9dc2319652a6ff77e603d187ab89e3b6c2fd5267c2bfd273a98e0ef0c,1,75000.0,75000.0,75000,17499.0,17499.0,17499,149.0,149.0,149,1,1,0.0,1.0,0.0
de57c050b2a303223398c052c7e1491647e297ca05a30405255438d23e1e4abf,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
de60e5515bbb9d15556037c0e2e00f96eab7b1534240e53b9a731931825e076a,2,1000001.0,1000001.0,2000002,2999.0,2999.0,5998,49.0,49.0,98,1,0,0.0,0.0,0.0
de64531bc71dbbeb99ba52deef762679463ca4c534186f735bf9a7f83cd6711e,1,300000.0,300000.0,300000,54999.0,54999.0,54999,249.0,249.0,249,1,1,0.0,1.0,1.0
de6ce2e0af49323eb0d316c0d1ba7d46f68c59e13882b4c9870700b2b2b6961f,5,1000001.0,1000001.0,5000005,177999.0,37499.0,889995,609.0,149.0,3045,0,0,0.0,0.0,0.0
de8bca99627cc1cd690c12135a5897ef6370db180232721d4b95e15118d2e77d,5,395000.2,300000.0,1975001,105999.0,112499.0,529995,849.0,749.0,4245,1,1,0.2,0.0,0.0
de9240bfef0ab81aa81207660d4e675f186c8acdd42ca0570ccb0f9a39875dee,2,1000001.0,1000001.0,2000002,46249.0,46249.0,92498,299.0,299.0,598,0,0,0.0,0.0,0.0
de9c4b5e14b42d6fbaf27f7d3d6d0f52c6b8bdf50ae556c44d1d379c15060394,2,300000.0,300000.0,600000,268749.0,268749.0,537498,3374.0,3374.0,6748,1,1,0.0,0.0,0.0
de9df9fe9935e07e2df39adac5ea345729d73b2d8f91556b7eb0c4215019af15,8,75000.0,75000.0,600000,334999.25,124999.0,2679994,1724.0,499.0,13792,1,1,0.0,0.75,0.0
debb7c69d9275b985c235178ceebbd7c4653d5c207a6900fdd972042c322af51,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
dec514d49ddc119a640fa9416530731777def6a6a2ac3ea8c3046e32d9d6eb80,12,471250.25,412500.0,5655003,524999.25,424999.0,6299991,10599.0,6624.0,127188,1,1,0.0,1.0,0.0
dee9f84151d9addcbd73edef335d27e01446a35092a989aea0ff0d3e8f78eebe,16,1000001.0,1000001.0,16000016,2936.5,999.0,46984,136.5,49.0,2184,0,0,0.0,0.0,0.0
defee310269738fa7bc0d2356f6e6c229f82baf54273aca964f3683f116d1297,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,0,0,0.0,0.0,0.0
df10c00e1f9afbce2d437b3a6891e9925164900a757230552c1bb702ddb78913,2,1000001.0,1000001.0,2000002,499.0,499.0,998,49.0,49.0,98,1,1,0.0,0.0,0.0
df118670ad30603fae95f7ff7fd78d68d3cdbcb822af55148494dfeb87f42318,1,1000001.0,1000001.0,1000001,4499.0,4499.0,4499,149.0,149.0,149,1,1,0.0,1.0,0.0
df1e0a6c725ecb54401d29dc1708e7fa27d61d33744253f5b33f23162aa1d57d,7,622857.71,1000001.0,4360004,30713.29,27499.0,214993,1320.43,1249.0,9243,1,0,0.0,0.0,0.0
df2b89e0787cab5e1ce562c81058dcb94d62ec0e6e7022a330bf8a4186156790,2,30000.0,30000.0,60000,214999.0,214999.0,429998,3874.0,3874.0,7748,1,1,0.0,0.0,1.0
df2ec64b4369321fab5f5735600e967477730e4e0b3306373468308dccd2bc3a,14,1000001.0,1000001.0,14000014,133820.43,19999.0,1873486,3320.43,649.0,46486,0,0,0.07,0.0,0.0
df36cb57d680f494c8b39f32938509684bd64857c5ffc5bca27c39929d333131,2,500000.5,500000.5,1000001,6499.0,6499.0,12998,99.0,99.0,198,1,0,0.0,0.0,0.0
df4f9c0badf5853c99cae500e38d7720777b5e8202f959b996911a4217f890bb,3,1000001.0,1000001.0,3000003,499.0,499.0,1497,49.0,49.0,147,1,1,0.0,0.0,0.0
df54cb34747f2a06199f90f179847dfe031e8726d8a6dc668ce6825e67208928,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,0,0,0.0,0.0,0.0
df5b25eca7bb444cc5d719471127b4c3eaa25da520917bca5c14d3a50f71e93a,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
df8ba640b0d928a94a3404f0985f1327ded34a276c13922d59d54b21996a284d,1,550.0,550.0,550,32499.0,32499.0,32499,249.0,249.0,249,1,1,0.0,0.0,0.0
df8ed0a326425bde9e058a1f5ccd3f2cb83cc05ee62dd8bb807af06bf2fb2fe0,3,60000.0,75000.0,180000,6832.33,5499.0,20497,115.67,49.0,347,0,0,0.0,0.0,0.0
df91257352c2da0e2c0ea2c2f27b6823c37dc8388dedfc584999e77c8f2aba61,3,270000.0,30000.0,810000,8499.0,12499.0,25497,182.33,249.0,547,1,0,0.0,0.33,0.0
dfa5cffce61338423bcb58188dd7108301883502e8040fc577cd7a2f44f89562,8,350937.62,300000.0,2807501,32124.0,27499.0,256992,486.5,249.0,3892,0,0,0.0,0.12,0.0
dfa6537d4e8b14604141c5a2fd195d78d42420226a931506b9a65f600ad6e494,50,781600.76,1000001.0,39080038,91199.04,4499.0,4559952,778.0,199.0,38900,0,1,0.0,0.0,0.0
dfb078f1c02880f64aedd3227e79f7c724e8ec59421f89fc0f44a4c0cd44d186,1,7500.0,7500.0,7500,27499.0,27499.0,27499,149.0,149.0,149,1,1,0.0,1.0,0.0
dfb297606750c9a91796f80384d65ac01d932eefcb9f487b58354f5ac526446f,2,1000001.0,1000001.0,2000002,3499.0,3499.0,6998,49.0,49.0,98,1,1,0.0,1.0,0.0
dfb90cea48242992f45e9dbd40809a7508421f19ea760a181107c217a78b779b,9,600000.0,750000.0,5400000,15110.11,5499.0,135991,171.22,49.0,1541,1,1,0.22,0.11,0.11
dfc0cc4b184e3ed360319c8ce659e003233e8ce22de5817b0a17758df3a3cbac,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
dfc817deefc3db3d0722c7b406f029defc5a4a220f48b66f23edd0656f68f9ad,7,467857.43,300000.0,3275002,290499.14,74999.0,2033494,4127.57,1249.0,28893,0,1,0.0,0.14,0.0
dfd904198da96a87bec1922f6226b9eae2603ccdaff1dc7aa42bfc1a9be87b2d,35,462714.57,300000.0,16195010,36456.14,3499.0,1275965,543.29,49.0,19015,1,1,0.0,0.31,0.0
dfdab139f35752b9066e11849a6a36be94963ea4ebb62be442679a6cc7329375,1,7500.0,7500.0,7500,12499.0,12499.0,12499,249.0,249.0,249,1,0,0.0,0.0,0.0
dfdac12fbf025d950c347c47f27ffe54cddff92137f84c92a34624fb281bfc5d,1,300000.0,300000.0,300000,12499.0,12499.0,12499,149.0,149.0,149,0,0,0.0,0.0,0.0
dff4bf0d944c935ff29a388e6ae6da96601c4fb5ef39861e386fbfe521436a41,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
e00ca289bde8f927483ee9ef1707c19f334b8a5c6fdeef8e4956f1f52d838c07,35,84257.14,30000.0,2949000,3727.57,1499.0,130465,86.14,49.0,3015,0,0,0.26,0.09,0.0
e0167ebf090df2f3549118fbcdb1256c888d17d2518bbd29b60a71637c8dda3f,27,1000001.0,1000001.0,27000027,3721.22,499.0,100473,130.48,49.0,3523,0,0,0.0,0.0,0.0
e0267060516c9a7ee0cf8c3685a2a163af67834adc17933c102da0da95d3b538,1,1000001.0,1000001.0,1000001,374999.0,374999.0,374999,1749.0,1749.0,1749,1,1,0.0,0.0,0.0
e0288b205881e66cdd853a46232d3c611e40a124b173f9a7f63150f4eb8a5fbc,11,1000001.0,1000001.0,11000011,177726.27,162499.0,1954989,1994.45,2749.0,21939,0,0,0.0,0.0,0.0
e04a666a3757013c0f0b30ce4d0443919c962869919642b4d9407053b684a6e5,20,21000.0,18750.0,420000,5649.0,5499.0,112980,64.0,49.0,1280,1,0,0.0,0.4,0.0
e04dda8a4396ac3fda729b157c20390dd50eae5a274ece040337ebbd37d5533e,6,1000001.0,1000001.0,6000006,665.67,499.0,3994,49.0,49.0,294,1,1,0.0,1.0,0.0
e0575360fa0e49879df06bc518c11a0dce2e84a43d26e681c429577cde1560d4,17,177211.94,550.0,3012603,20675.47,499.0,351483,354.88,49.0,6033,1,1,0.0,0.0,0.0
e060cf392502a6450c341af7b371b4cffb9b78259fe3f2712fe2eb352cfe6597,7,245714.43,30000.0,1720001,137927.57,5499.0,965493,806.14,249.0,5643,1,1,0.0,0.0,0.0
e08af652a073ccaeabab7373666575e83b901a43125a2d00bf8ba1121bc1af22,15,340233.47,300000.0,5103502,36265.67,12499.0,543985,509.0,349.0,7635,1,1,0.0,0.0,0.0
e08cbbdb4200deb902d6ad50f219569071deea392ff4fa315831d4449d8f79b0,10,48000.0,30000.0,480000,17299.0,17499.0,172990,149.0,149.0,1490,1,1,0.0,0.1,0.0
e0a9687f704af4a607c2ec9bd72b9864137f860b5d0d35e11b26a989bab1d878,2,7500.0,7500.0,15000,6499.0,6499.0,12998,149.0,149.0,298,0,0,0.0,0.0,0.0
e0d53662f9ec7a21e6312bacb046d149b7b695567423e8d1d430e9ba5015c91a,3,1000001.0,1000001.0,3000003,1832.33,499.0,5497,49.0,49.0,147,1,1,0.0,0.0,0.0
e0f51be6d000dce3226d79812eb7a37a5bdd118cdf345cb7fd00a25172ef1d80,1,1000001.0,1000001.0,1000001,9499.0,9499.0,9499,49.0,49.0,49,0,1,0.0,0.0,0.0
e0fecd0cdc25954940ab7cbbb143b477cced85beed0ba2280a2c997488acef02,409,798081.39,1000001.0,326415288,4408.54,499.0,1803091,167.09,49.0,68341,1,1,0.0,0.06,0.0
e11de2b729f09b5f4d4fdff12975ca28fce01d42245f449275bcfbd4e59a6417,278,983813.88,1000001.0,273500260,80707.66,5499.0,22436729,1552.6,149.0,431622,0,0,0.01,0.0,0.0
e11fc571d45d7f7584fe3e18e6a6986b6af84f72a3c701dc8b990c19a29f71b8,5,1000001.0,1000001.0,5000005,499.0,499.0,2495,49.0,49.0,245,1,1,0.0,0.0,0.0
e12622730f894208c3333dceed0697f638f7e2552e20c3a3451d4e264428ef07,1,1000001.0,1000001.0,1000001,187499.0,187499.0,187499,2749.0,2749.0,2749,0,0,0.0,0.0,0.0
e14cb55d4ec2c2a15fff53043e46bc1734caa44c52f37ece325d764f1f348b47,1,750000.0,750000.0,750000,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
e150c8d857dde2e8dbdb228819dd15fc8cb07ad472e5b405bb225cfe737d2722,10,606000.0,750000.0,6060000,30499.0,15499.0,304990,339.0,149.0,3390,1,1,0.0,0.6,0.0
e151ba9dc4d47539a56b124d94887dfcb771f2538b76dda1b0132cbff2855a67,127,634921.86,1000001.0,80635076,87636.81,4499.0,11129875,1015.93,49.0,129023,1,1,0.0,0.0,0.0
e15fd585af55f0bc91be4bab7ee295d3bab564039ea9e11b6931190242cf54bb,1,1000001.0,1000001.0,1000001,162499.0,162499.0,162499,249.0,249.0,249,0,0,0.0,0.0,0.0
e16a55c0ae8b2e4b5e95c6b420c4c7d7361cc508ac5472fbb3c85b672ede02ba,2,501500.5,501500.5,1003001,9499.0,9499.0,18998,149.0,149.0,298,0,0,1.0,0.0,0.0
e16aecae4a5e0060e6f884d5db2d6d386f49a744bc7acc224dbb2b19ec373052,4,1000001.0,1000001.0,4000004,499.0,499.0,1996,49.0,49.0,196,1,0,0.0,0.0,0.0
e176d817a9de5b9cc070139d4826484d21a077df899de2f5281bcdf0a8f84acc,1,1000001.0,1000001.0,1000001,12499.0,12499.0,12499,149.0,149.0,149,0,1,0.0,0.0,0.0
e17a2dd979c188b6417815d309fb128ac268e5087ec8a510989d019b5fc84e57,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
e1809fe717fbf528f4ef5659e99e4a204e816eadccfd32a0705b16861d3b75db,5,1000001.0,1000001.0,5000005,54499.0,27499.0,272495,249.0,149.0,1245,1,0,0.0,0.2,0.0
e1860e1749c21d110d7a7b6b69104db99ec6b6a8509d8135dd10b366f6857d0b,1,1000001.0,1000001.0,1000001,42499.0,42499.0,42499,249.0,249.0,249,1,0,0.0,0.0,0.0
e1b2b6f75edb26d11ba3546abc6f15a7da521e1e6329461d90db791e82de8fe3,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,0,0,0.0,0.0,0.0
e1d83130ff3ed6771b76698991e59a5d342f3d4511ab3045819c2e6555c92d67,6,307500.0,165000.0,1845000,110415.67,87499.0,662494,2882.33,2999.0,17294,0,1,0.0,0.67,0.0
e1e49312653e5e659fde5018aa3f3b0bed9960f50d5d1d330dfc4aa2e3948ed6,3,11183.33,3000.0,33550,18499.0,27499.0,55497,115.67,149.0,347,1,1,0.0,1.0,0.0
e20f768a7f05f083401f5f20b9cca7369435f98c65f9afaaa2b14d0fbbdce709,1,1000001.0,1000001.0,1000001,54999.0,54999.0,54999,449.0,449.0,449,1,1,0.0,0.0,0.0
e214686ff8e015495e9a3d563907d29fd7017cc0ffd2a68a88bec407305bc2a4,15,266666.93,0.0,4000004,565.67,499.0,8485,49.0,49.0,735,0,0,0.0,0.0,0.0
e22bd690aaca5f686a15a53c95aad147bef92808ae814f7c226cf7b7173cc212,1,750000.0,750000.0,750000,3499.0,3499.0,3499,49.0,49.0,49,1,0,0.0,0.0,0.0
e22c6249b8d19cb879866507bc09f633187a874542a4db2b0664db2a4d600847,1,1000001.0,1000001.0,1000001,187499.0,187499.0,187499,1249.0,1249.0,1249,1,1,0.0,0.0,0.0
e231880368390bc74243d5d848ac840a5339fd0702bae7b753dac8f87170557b,396,662828.87,1000001.0,262480232,22135.37,2499.0,8765606,649.25,99.0,257104,1,0,0.0,0.05,0.0
e23ad19809432670a77f1dbab81fe0909ac88383b61b49c01e4c083ce22bb36f,3,210000.0,300000.0,630000,429165.67,324999.0,1287497,3032.33,1749.0,9097,1,1,0.0,0.0,0.0
