source,id,retweetCount,replyCount,likeCount,quoteCount,viewCount,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
Periscope,cc0a8c58d9d5b66a9cdfffc99715a1e3c6247df4a689d632c3abbd1ce592e169,214,184,849,13,95765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,cf158857c9eec8a57c7a1a0df73a9401ef02ccd53c1c154040b109554b9de919,378,94,1475,33,149984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,d1184a98146a20e16d912828d6a5efca92dd9fe0d94df43b4ba4d57358b4ab6b,57,23,131,2,27688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,d6fa6c00112f2bd891b6a546c16eb3b1b3fcf945c664128dd05245dcaf02301d,282,361,1397,29,126462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,d7e362fd627361b8ec32f8768b48363cf24323bef227e2532bbf83b9aa632285,745,107,2138,79,218466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,d9567462032cb9a88db1928590eb00e97babd7a1b9444674ac65b2fdf40ad85e,38,201,256,9,32174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,d9fd328b210908c8bc3fe81d3d6140ff659a54ab3230ab4f08ab69ac91ce01e1,164,37,311,12,9518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,ddc99942cfa083a86f542a7a2ebebc5cf1b36856a6a780241f0dc44dc09847ed,102,196,526,15,39803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,e55033d3c41ff757f227363a959222e18ad647930a43b797f184f1abb10efa9a,518,555,1975,50,195045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,e76e270a2bc75f49205825c34c2c24fbeb290b5cd3a9b887b7e4628f2c14f7f7,386,72,818,17,41582,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,ed075d635db2d9881fc09f2fea68c427ca3d5862543d965aa88a12ae07bc5b53,247,284,1086,26,104345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,edcad5ae0a1dfbfabdef81313e3258932fddc238080e38f66ce8f3cfbf2e4d33,386,97,787,15,23380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,eeaa9c43b14de61715b45e0a0b39c46ad654953bc6e4bf0074940d3d91714477,29,94,279,2,23260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,f02ffd79abdc8cc48376a3fd934cac8e8f78ea6aa74275bc091bc27b5ca0a3e5,256,285,1057,31,129233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,f1d4a5ce0011109ac866af31694828d9a45d3d1d3a59c2310e47b62d2e095d96,572,150,2278,33,147445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,f2a53873334aa2a70e3f7147b5bc4eeb56cc382b8ebb00829aec57782b9fbf3e,54,9,113,0,12100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,f65d0e5b047015e14c20f433cc02623322e47c6f2002d5096b288dad513a3f03,424,153,1909,37,152702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,fa7573826b1976e27ee80b114bfeb2162243935a2fa0c2f0925769d6097f0665,204,209,946,6,113371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Periscope,fd92a2ada192c83aa18af2a69319c835612c22c5ae26cbc9f9c14c9d4bcda8c9,276,428,1110,20,135550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0000635d0c9e7bdf89dfc13811d080dbffac54894594354aa0876b3c12d59aeb,44,171,229,6,48756,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,0016e87add5474474327b05aaf349e06d79c668b54e6c5a0c6301b2a4aa3a795,2374,7348,12291,348,1921240,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,001a2fecd2fd57a39cde2ce7a2d369184f73b4a346f5f402f9ed8fa1963f9243,4647,5838,21586,309,1344636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,00299e6e6f873e910162a2f5dc119fa912b67f914f147ea63a835080ef50e565,3924,1923,16025,116,564505,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,0030e5ad71fcc8751b9944f0e51ddd23161426d2e919506ba02e989c6e31fb26,6760,7618,43528,524,1901474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,00885b75d75dc3ce82e71995cb0969b2222cc28e80748c971b2131a3fee12f53,2191,3113,9708,131,631031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,00a126bd28dc123d9cac77702c46bd911892d851f569d31a8599eb73b515f50a,512,532,2906,25,305590,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,00f0f46d2d802dd031530d20b9df5b1632fb3cc79a8d4dfea90b493c68e8d241,1726,1320,9041,85,402615,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,01476e6980f56584e763bdc47492b86ac29bb6ebefa49e390b8acbc9fc916e7c,259,3589,3211,379,601120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0154462aecc53de563920775bc5455f2291ae14236e0b362b77e1b2fdb6f7ed3,303,4719,2520,468,717229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,015fdd24b76645409866fc4274a2ecb3f73ceda1fffaf174d00056774e167642,86,382,778,13,70043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,016cdf892acb1c3e1f3e53cf4112c70459ecdd40d9d4a61ed27639470932183c,3198,10977,26510,673,2193259,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,017040210a4d556ab160f236d6e94a134511cbe2445fe19355969699775e4984,981,1089,3288,53,232646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,01c165ed3c58d227bacc5911bfc650bfda50be23825c46d8d3830c6b6b8cf251,19,26,130,0,12796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,01cdc6940f2ef68d6f11a3d9d832ad7e7188268901c36fd740aa70b9c396ba01,1391,1837,4905,72,510062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,01f5da04ade6dfb57c84421a359b921d31b63843d7f8213452eb65893bf9cdde,1271,1724,10606,136,1117149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,021348aec44ebf4e116b8c5c9892245c4dd7943af7ffdc1767029868ab2aabf7,2031,4940,6887,241,384777,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02159a2fe02e0873104b29523100bb2d38247abc2973e024d57e246ea784a562,4362,4098,11351,197,774326,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0216ef2d76c3d496b4f33463dbbd7936a434f8b91785decea5fbd5339ee19ef1,6813,4654,24304,304,824927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0257822ad0ef220ec9a71fd8ee19e85d4ca240f0627e06bb064556e7c92c0f6d,2829,8058,13449,379,934853,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0274b7fb098b09dff839bbdcffecb4f4e38c357342b66adbdf698d3bbf4259f4,18,20,98,1,12156,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,027e9252e61d865bca84d3d19a1eda04f17e5bf3f9fd46cc8848917a517637b3,1924,6170,9430,374,1742011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02a4dc4218f4dfb183317210e58d4e8a5e038aff32cbaa45959c04b64fda0291,4188,19621,18433,962,2853443,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,02aa45b55fb6768b997452cfa45214f3e4bfae8c6e154b8947ebbb3db3e7330a,4631,5031,18367,297,1183251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02caef4e869472251a89360809bea1aad03ee0531e68c7d058b18cf2fc5ece26,375,764,2984,57,111989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02d0cf4219fb07679ce4bfd84b3f663b4f933fafb43df09c576533cea88aceb6,506,4107,4135,208,228901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02dad0a1b2a5cb327587da426c176f77f309bbdf43a4ea643e97ad0bb9ed5f74,4760,5577,22211,461,1394920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02deedd45f3839440f23aa0f8556c3ec90bc8370f8ced3f48cb7e4ee8485eef1,7090,6545,36612,445,1516709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02e0a5bce33483f8dd90941484237fc4ca3c08f3f4f9f59c96122ec4cc7b5c8d,5280,9438,21231,686,1141364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02f33fdf631543fb23639282f1677cef6eace0b490f301a5970755f1652f6568,8997,20380,54337,1345,3434320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,02fbf6d2f61da5ce006f8364c8b0129492c5fd3865b0fc157c413e6757ce2e08,467,2636,3633,127,199697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03022b6377129c42b22435c388d06708551b4e403bb7e5596466097399919c72,2196,2488,11756,135,393477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,030dcfdd223351121b82300d1798f79a7528881817ea38868c56a96dffe77fbb,2825,1973,9289,104,441979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0337af1a0f45c2f10b2a2ec3bda4f8a0738f1626fd9f42cc711ce05418408393,3039,3462,14648,174,1420213,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0366f1cfbbbaddfcaf33a010ac263469285b6dfe4ffb7c57259d49f697bcd570,10338,11564,63170,813,2134349,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03bbfac5f7d419ca3cb0e0d82aa2e7ad434eda394fe1093fc2c5212e0a862fec,278,2836,2394,217,271510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03c1e8d3b9695f4d1ffaf506a457287bdea0f3f658a8a1ff436b0045cd804ece,343,1874,2387,127,170541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03d0de57645b6d131b37d32d46af589f8441f9dfbdd3fdc0904ee9b869338ca2,6829,6524,40993,384,1081422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03f17580006ba98cd2808b3f1936f63b35a9f7ce75475d89f5e7a0c431bd2397,247,553,1781,33,93811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,03f6a5cc00d5dbaa349429fc0d47dac44cd891c59cfd4b130a398fb6d6132b0a,17859,11631,161179,1192,5641242,,,,,,,,,0
Sprout Social,040192f824b37d38717e0a5c7382c5d3d2ac507ecbd05bd178dedf6b55cc27ca,2867,6508,11852,327,1122928,,,,,,,,,0
Sprout Social,04039d58e817e28ca1bce1d5f6a7dd69ba995ab2f231906ef036711e5595f900,143,347,1282,34,215439,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,04118bc98ee705731118dde978ab2715e4e3fcf5ff2666f3f4f13c8bf25a3316,19955,9547,85721,982,10248183,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,042218f46bb5c2de26e08b0cdaf057519437b962b340ffd07c6a8993a22be11f,3518,10534,11825,588,1185193,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Sprout Social,04683eae449d2eaefb03c50dac16d118fb6098bf0f55835b2965711ef56f61ab,5213,4065,27117,278,859018,,,,,,,,,0
Sprout Social,04714fabbd4588850d82e0d966f0920f99ca5c400a83f6998f6e20e8cb7e0911,5058,11011,21917,617,1487789,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,049484894ec83e9bb36a91599413e3b70d16f76ac50c710f1417586b38715b18,12116,12376,36756,843,1472991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,04d0526c8fb8d0e1befd12285c92cc291a7da0d718bfb17de1b6c34e4a1eb30f,3071,6162,14606,332,651218,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,04eac4231805dcf5b3150af9cb3cb12173ec8951b0418a73e64174c32cb3e113,1552,2527,5720,99,342631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0505aaa34616337a3b203f04c829138fa15a360c3d2346a19c5af8b40f63147b,164,588,1119,39,79087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0516576127a425e2e884bdcff20519401fb00dd0d4cebb11023caa7db88d55e6,176,882,1531,69,282251,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Sprout Social,051cddc5be18a165e563b76b56d591e684e105265424880f50e10a07192d0621,1975,3624,7307,190,561696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,055e9a36b66904c06385dc60583548f088eab2baeb54626a739a03d2dd27ad90,5994,21072,40366,1765,5153569,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,05747bdb667acf589d2c6bc60fac2bd60e8d6411560361ba91987855ab971174,3668,5660,17523,291,1167878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,057eb4a4f6440e9f53c596f83e8e26092b9b121c5673b8624fc3027433a88300,10743,13367,23456,877,2818913,,,,,,,,,0
Sprout Social,057fd7bb6deaa1799a683c38fc3b1bccf882cc7a41ebc66833b381924c377734,163,1290,1295,67,116601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0581c0abd2f79a42cd862b1955c5cb34f4f17316569e18d6ab0142743e014726,8392,15108,39897,720,2324601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Sprout Social,0599685c0c6fce75721ff97e2a98cd0b7d29121bb3c5800966dd79f25cda719c,20,28,169,0,13574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,059c343b18671614eac774eeb6d9f3b8ae75babcf0411118f59e4f1ed2e76d03,7617,45251,32651,17200,36476917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,05ed22d3568ef6130f146822e8e7a308677cf33d34c92b30e89729cd1782f299,5563,1998,23550,165,1177802,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,05fc44726c57f2e3b6dacc8751351545d8213aa563bdab3784ac3ce580fb5615,1291,2468,5033,151,652424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,05fde414b1e3b34b2143a2319958c2d62ae095cbdbf6d081a8148273dd8076af,153,805,1271,53,139669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,061fe4e6c0308318c6f6bee616e7b949cbe9e9ce13ccadde2efc414fc5758a5d,9775,14664,27130,913,2083179,,,,,,,,,0
Sprout Social,062da98e653ba7346068495ee261b85553c73131bc968e21f8f56bc266925053,6299,6286,28003,410,1650461,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0639fc5e0c29ead112828f07841abc20dafab3a63293bf3f4ecd8a90e3e5faf6,2215,2734,10015,162,417218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,063fc07757029a3858001a02a6a3926cbba3f9b0c99115453aafa9dc202e5615,1687,2566,5967,128,439082,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0676fd29e9f5754a9b78510950a34da78c1f6ddc7d338315a9164be7fe674c35,2339,4541,10308,276,786336,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0683bb419982b90b40efc68b4992afe6e1181c66071f8597a31c3ecabf9554b9,891,680,3921,38,183750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,06b15aa9f53745eb046beb77818a8cc9443a65711c9294b0c6d13368837f0b7f,2576,5038,9784,213,1913353,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,071579caa9a48b2340e69d04f20ba70c37686c6f4b345f1ed5171b059184a690,78,215,539,4,48468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0768fb2e550d61568d3d532c45fd50abf30c53ca6958a463ca0258c59321490b,1415,1196,6313,76,265159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,076a8acea9bd130258ca4b17f35291c3b2351e022b9036f3fa82f682bc6393e8,709,1006,3351,34,442892,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,07d8c1fccb8d7500098474fe4170331b66f3beb06a5baa7653c74d122144e1dc,22732,22358,69546,1975,3797448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,07dd469cc6671f83ddc4dca446f603b4455f3e76acdd209375167b06dc0951ab,1349,4515,6762,176,1160589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,07e9b1682b4c99031ff897428678b62c1de079779f89760e7f3bfd0a17924918,1149,6318,8372,318,522870,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,080e9a44d212cac20fb5ef9f6ea6fac8cfdb49d48efdfbcb72cc4d1c0855b6e0,726,12838,10249,1313,2090423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,081fad5ef0b5d2fb5c29f773ee8d94b54c7f1a2d1685d999666a6becfe09c796,794,1597,16793,273,1178469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,082bb29af581b5d51f2f14ab22f3e9f3e91bc0f45a9b58093ad8d1de7e005313,2531,3417,12062,449,671514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,083fa905a63725120e7be0472dc4030d8b081c4e0a814501fa17a7b01643e90e,7823,17385,42098,1148,2623267,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0852b1ccc86f2943cad077f77685d6cf96261ac93115b444e40fdd0b50345fd1,1669,6710,7292,305,811640,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,0886fea12c59ed38a28e5d021ebb348e576e8c98159b71e5daa6fc53be44af32,579,455,2109,38,176277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,08a8165b1054afa6e3fd46973449a116735107f7a107dfd919f771d122c15cac,2692,7671,11797,404,1041157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,08c39313eeed4d8cd234790c358849f194da9f1af95d01b6b4d3e98f00c6dfb6,8891,3365,56978,1179,6081942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,08f2fae35189f68a45f86d65a9ece8bb066c6ac5f27b39db4b4a045ae65dfe7f,16446,24446,108050,10188,14485054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0901fe06991d46c93af385e769609307050b86cb54e5b1678ba7ce161f8884bc,784,1769,5356,62,644349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0914d3089c57a67a92a8bc417e1b8f79d0462f7b002661270e14826d6cc94e24,5326,4567,22212,358,924399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,094f5e080f2e20c8995002ef329f1230cbf42f8eb02a7fbff39653ef07b77e3f,16378,15570,108339,1136,3318776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,096b2adb1a04628ddaaa6d2a3d3726966a420df6dff9674c328ea30e8f79aa81,9357,4295,41749,353,953388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,096fd7b679d62ef915749a7f8b76a79ad232e0db57b912ed54139d368ffb917e,1957,3628,6166,144,527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,097097b57f7fa456c17c168af3248cecbd90f6d0fb2fd80956aed6076b043992,8608,34580,41494,2078,4064135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,099630b826633e646e22bb9410bbb308eb04b4bcd350014c5de08c1acaa24d58,205,543,1431,24,86163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0998c19fd445d8c4cdafb304bb2e834642f6bac6852191a7c678c36c366b399f,2686,2173,18397,105,675565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,09ac6882fd90ff88546629ed5c42469c499a3408fc9a413098254270fffcf560,1869,6171,8489,328,1197334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,09aefa6d6a955a90621c73d44435306e8a37062460f8e5746bcd3fc68b40af5f,5892,4933,28092,384,869176,,,,,,,,,0
Sprout Social,09fe824b8bf214c04a20c10fbf7bab86d08aa79d570827dcd4caa53d94b3b60f,1326,1036,4694,55,220501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0a484c3518a501a4284f4e5ee375046e16c6f119d0ecb88287f17461057cc8c0,222,882,1255,41,137187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0a621b0a32b170106dd4d17d3e1646bac927bdfe01d17686f615a4337faf6db1,2826,5908,10347,240,771041,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0a637a33aada7e3721599bfeda1021f68fc6641e655f8b051cfc7178add439c1,262,446,1499,23,85567,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0aac71abb536166b2f1af8bd9ed3127bc587df65831b95db7acc6ddabddfcb8e,56,222,547,7,68555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0ad3a7740993edff23f4ac9c8b4cebf1922d7195100d22ba9ff866ea0cfb7550,1840,4231,6478,239,500819,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0ae2a153bce7702ae3895c9f6f2fdd902401fae339a97dac197f8ac6ef5adbf6,11726,7806,33295,630,1404015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,0af5fe31ea77ca3953f9dcd8019815dd4396a30f9d57ac2562d46cd20cdb4242,2918,1662,11196,93,352973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0afe652eecf3d07cdb2faaddd1b8fade47874581b5061560636467398df7102d,2887,4043,15082,168,1196093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b0b5f4178448060acbc1a7447193995de489177c03de5b5aef21a334f8dc50d,82,732,637,22,79319,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0b1c0c47be1370ed289a9719de9c0cbaf5265f84a576301ef4dd864ffa0b8b9f,1361,1508,5966,103,274782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b22690671e7e1660415fd3881b5350e5a1db7e874d424288623787124a5e0a4,5855,7139,20905,402,999921,,,,,,,,,0
Sprout Social,0b701db148fb52cd2270a36cef9bd544c3a17193021310fc38b43b4d13bf195d,3617,3508,14712,187,523412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b765f227f9fab0274c7fa1dca4f623d007e9b147ff0af2f19143f37e7672529,81,206,658,6,51035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b7e586c0b119c9d2e6243bcac24a417f27563b0b706879ac82d616821ab945c,2887,6371,11678,302,804952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b8364daa7146ad147898b0dcc7fef8f6ad84b162a0a55781167155f5267a885,5760,14062,38926,985,3161177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0b9b855e702b0216f6b1628271ed860ec7ecee4b1eeebf410c31e9568626d263,1816,4246,9274,170,407224,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0b9d82d71adafbb984e8293786ce2beb84aa21d4072e8c633b32c4c1c8c337f0,3523,3988,16376,202,918199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Sprout Social,0ba3126e9fcba661b6ec5dcd14538e6784d697ecc2f5d74ba1151758ee6b01da,1502,6146,8164,329,767269,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Sprout Social,0bb78d5251f32b8518cc5814329e2d32c4821c67d7d5135bd017258362dbe8b7,4528,9571,17032,565,2475423,,,,,,,,,0
Sprout Social,0bbb751b8fba28d6dab5c4c6a8980719c150576d2d26c9f2da57f843acb9ad30,4440,5554,20081,310,973110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0bd0236e145d58ac7746b7ece3a51e0b9bfe9674ec066d249da213aa91ae669f,60,82,546,8,63125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0bd0274a54f09e8fbc2e52049620aeddc8001d2d4ff32dafe7d815d41b5f82d5,3105,4031,14717,213,598267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0be1fcbdc5a288499eaa6ec6666119bae62c858d3260fe1d813e526e3c67255d,3108,2307,13192,153,639454,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0bf70bc11f0ddc3d844aa7335d964f98d3df6c45a8ffed3240b653b79d5e514b,6398,5252,37239,572,1554743,,,,,,,,,0
Sprout Social,0bf80c014a0644fe7ca0b5912707767b4c431303e3c8622f6023cb37b40df2f9,5583,14437,31784,1441,4051025,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sprout Social,0c05f43f85bb37638efb14a625eb02ac0cd66e8fb212ef6058a9ba6b0c2e98d3,4299,6801,25504,328,2150489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0c11283d1b4032cb9fc6f8c60ed62812c2edf9639c2d264df4820268c7fdff62,141,706,971,32,80839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0c442ed219ed0cf2133b142cb9a50a05e989d70d854ed1ff419fbe40971e1f15,8213,8674,39071,542,1265163,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Sprout Social,0c50308c2f8bbb84d47d732ff2e7863dae23c3831fafa2d00db0929d167b08fe,99,979,720,51,147900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0c6d4d87bf18eb90085e405bee8718037b882f7b9c912b7d626f5d6d6e48096b,2627,5164,11199,281,610308,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sprout Social,0c8543ec843bc256ab6fe3671c7fafe791afdd1b0d1a3ccd1ec0433d450cf3ff,2129,1727,7672,84,310055,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
